task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
1064	6d/f0cac8	e921d6c8-65e0-470e-84db-cd3232cef8e6	sourmash_compute_sketch (SRR4053012_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.412	21m 31s	3m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1065	d4/d84e36	dabc402e-e3fc-4ce1-87ee-95ba33b55b56	sourmash_compute_sketch (SRR4053013_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:56.999	21m 28s	3m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1067	a0/6c826c	22b0df93-6306-43e2-a8f9-b62937ce6b8b	sourmash_compute_sketch (SRR4053015_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:56.990	21m 28s	5m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1066	f0/d3301e	ace73d55-038f-4d27-8bfa-964da238c9b5	sourmash_compute_sketch (SRR4053014_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.294	21m 30s	4m 6s	0.0%	3 MB	19.3 MB	7.5 KB	0
1068	79/c29855	36b15238-bf47-4305-8406-cc92fdec8384	sourmash_compute_sketch (SRR4053016_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:56.974	21m 28s	4m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1069	16/0937d7	56f34199-86e8-4ac0-9e4a-dc72819913bd	sourmash_compute_sketch (SRR4053017_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.063	21m 29s	5m 11s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1070	e5/8f1682	1c66b7a0-22df-4841-ac73-357ad1c2bc6f	sourmash_compute_sketch (SRR4053018_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.439	21m 32s	6m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1071	0b/6fba8e	04443a76-cc08-49a2-bd46-21a92c926b10	sourmash_compute_sketch (SRR4053019_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.130	21m 29s	3m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1072	77/ea4dd8	fc31a3bb-df1c-493b-89fb-b3cbe175a4e0	sourmash_compute_sketch (SRR4053020_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	-	2019-03-11 09:55:57.515	-	-	-	-	-	-	-
1076	7d/d13ca0	0f709f34-ae07-4c6e-a9bf-2f6fef7c8803	sourmash_compute_sketch (SRR4053024_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.747	21m 35s	4m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1073	53/b64b51	357ad1cd-810c-47d1-aa09-9ef649ff67cc	sourmash_compute_sketch (SRR4053021_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.136	21m 29s	3m 28s	0.0%	3 MB	19.3 MB	7.5 KB	0
1074	85/d40d35	e9bb77aa-dd09-4aa0-bd51-b4db22e75f6a	sourmash_compute_sketch (SRR4053022_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.569	21m 33s	4m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1075	34/8a16b4	c5e9ddc1-1566-4694-a6af-c35a04d0f825	sourmash_compute_sketch (SRR4053023_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.552	14m 38s	1m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1077	0f/74235b	81362654-37fb-4d35-b559-b3691faae01c	sourmash_compute_sketch (SRR4053025_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.375	21m 30s	5m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1078	cf/77616c	534197dd-65f0-4bbd-b8ae-1434a8f0132e	sourmash_compute_sketch (SRR4053026_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.388	21m 31s	4m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1079	37/3b6ddd	e13fb153-6be3-42a9-a4b5-4e8f187810c9	sourmash_compute_sketch (SRR4053027_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.345	21m 30s	5m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1080	88/d7cc45	04c6b2ad-9614-4fe2-a032-6f6df28c0411	sourmash_compute_sketch (SRR4053028_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.524	21m 32s	3m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1082	bb/34e012	c214a2cc-2e48-4c51-9353-189631d7e62c	sourmash_compute_sketch (SRR4053030_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.928	21m 36s	4m 36s	0.0%	3 MB	19.3 MB	7.5 KB	0
1083	98/7b11aa	490f9f8d-3d35-489f-b3c4-da753256420d	sourmash_compute_sketch (SRR4053031_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.468	21m 32s	5m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1081	99/6c8aaa	63ad447f-b57d-4393-afa4-53c8ac647520	sourmash_compute_sketch (SRR4053029_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.413	21m 32s	7m 18s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1085	58/1dc67f	b8a4e69c-cd62-48ed-b6b4-9be160ea0454	sourmash_compute_sketch (SRR4053033_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.597	21m 33s	2m 55s	0.0%	3 MB	19.3 MB	7.5 KB	0
1086	cb/dc09a9	ab0c07a2-5922-4ade-89a0-3e54195f0a80	sourmash_compute_sketch (SRR4053034_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.560	21m 33s	5m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1087	1b/d1883b	b7c6d535-9bb1-4517-9038-2c31618e0832	sourmash_compute_sketch (SRR4053035_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.641	21m 34s	6m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
2028	cd/3b215f	7c51e732-6ace-49fa-b62c-4a61e45c6f5d	sourmash_compute_sketch (SRR4053032_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	-	2019-03-11 10:09:56.060	-	-	-	-	-	-	-
1088	bc/a79e2c	dc69b061-11df-4e18-aeda-16156a702c28	sourmash_compute_sketch (SRR4053036_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.660	21m 34s	5m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1089	8f/54ae47	2d2158ce-475f-47ef-9538-d48511aebdf5	sourmash_compute_sketch (SRR4053037_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.641	21m 34s	7m 30s	0.0%	3 MB	19.3 MB	7.5 KB	0
1090	a1/1f0278	20b405b2-310d-4130-a2b7-7e8623009f2a	sourmash_compute_sketch (SRR4053038_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.697	21m 34s	5m 15s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1091	e5/ab39e3	294a9d42-40b6-4f80-8430-eb793b9c9563	sourmash_compute_sketch (SRR4053039_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.755	21m 35s	3m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1093	7f/7d2aa0	a6ca719a-9ddb-495c-bf20-378a314c0e38	sourmash_compute_sketch (SRR4053041_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.830	21m 35s	5m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1094	fd/bfebc1	cffb53a5-1125-4973-b7da-0f2e38b02386	sourmash_compute_sketch (SRR4053042_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.897	21m 36s	7m 26s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1092	96/e9735e	e89717bd-a29e-45c6-81f0-a9a691c450f3	sourmash_compute_sketch (SRR4053040_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.733	21m 35s	4m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1095	55/eec873	be67fe76-a980-46ff-98e3-9faeb803d005	sourmash_compute_sketch (SRR4053043_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.862	21m 36s	4m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1096	2a/3402be	d67d7301-3852-4fc2-9eb3-09461960479c	sourmash_compute_sketch (SRR4053044_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:57.921	21m 36s	3m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1097	30/957cc2	55906938-d14f-4862-93c0-9d2d04ac8d12	sourmash_compute_sketch (SRR4053045_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.007	21m 37s	5m 43s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1099	56/c13841	4e01be84-a822-4afc-8786-c178bc122078	sourmash_compute_sketch (SRR4053047_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.721	21m 41s	6m 27s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1098	b0/d71d62	172ba7ad-1816-4b95-a37d-ab2a4087a7bb	sourmash_compute_sketch (SRR4053046_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.980	21m 51s	7m 28s	0.0%	3 MB	19.3 MB	7.5 KB	0
1100	73/a23cf7	e80c906a-4e15-49fb-98ac-aa7e64702613	sourmash_compute_sketch (SRR4053048_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.085	21m 37s	6m 57s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1101	50/b25a1d	eacde6fb-8e72-49ce-9471-15cb97fa2fc2	sourmash_compute_sketch (SRR4053050_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.079	21m 37s	3m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1103	90/c10de9	2ddca21e-ec53-4192-bb50-057bb02fe26e	sourmash_compute_sketch (SRR4053052_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.456	21m 46s	7m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1102	f8/75688c	6814a6a6-e010-47ad-8a5c-ec4d61484385	sourmash_compute_sketch (SRR4053051_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.036	21m 37s	3m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1104	6e/94bd2e	8e102a0c-3ba2-4024-8b07-9aadfb6ecdb7	sourmash_compute_sketch (SRR4053053_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.725	21m 41s	7m 49s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1107	b8/0e5090	80551519-2315-4961-9554-b893fc7e741e	sourmash_compute_sketch (SRR4053056_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.582	15m 46s	1m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1105	f8/e2f21b	968a2ec3-f7b6-4866-83c5-9ec9efd474ed	sourmash_compute_sketch (SRR4053054_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.171	21m 38s	4m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1108	c1/c4eb39	678b1eab-22f3-44c3-a7ad-b1e63e7c34a0	sourmash_compute_sketch (SRR4053057_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.332	21m 38s	5m 23s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1109	11/a1eaed	cea24458-8a90-483d-80c4-c19abd840545	sourmash_compute_sketch (SRR4053058_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.554	21m 39s	4m 15s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1106	62/a9da3e	a14145d1-7a3c-4b0f-9f5c-230664710022	sourmash_compute_sketch (SRR4053055_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.225	21m 38s	6m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1110	b2/e2529d	b6656454-3c30-4dac-88cc-8244acdef4cc	sourmash_compute_sketch (SRR4053059_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.425	21m 38s	4m 45s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1111	31/a2a05e	8d0b5824-d373-4f40-a9ae-5c016f964fe2	sourmash_compute_sketch (SRR4053060_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.928	21m 42s	5m 2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1112	bf/54256e	51008dfd-b8c7-4364-a517-5e5882497458	sourmash_compute_sketch (SRR4053061_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.441	21m 39s	3m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1113	51/021910	77f009f7-7311-48ec-9b7d-a0d5694c3861	sourmash_compute_sketch (SRR4053062_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.706	21m 40s	3m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1115	ee/05b48e	2c877662-c470-4ee1-b148-77f160940cb3	sourmash_compute_sketch (SRR4053064_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.612	21m 39s	4m 37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1114	e6/bc4b94	4bc22eb2-c920-43c8-83cd-ef1b3ccb73f7	sourmash_compute_sketch (SRR4053063_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.772	21m 42s	2m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1116	1f/602a9d	aec5572c-ddbe-44b2-a876-2081db945b01	sourmash_compute_sketch (SRR4053065_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.537	21m 39s	4m 45s	0.0%	3 MB	19.3 MB	7.5 KB	0
1117	02/2cda65	9746f4da-2705-4cff-ace0-4feb4e110eae	sourmash_compute_sketch (SRR4053066_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.715	21m 40s	5m 55s	0.0%	3 MB	19.3 MB	7.5 KB	0
1119	f7/e8fff1	c3c08ed7-9373-4c36-a771-8a9951c12d7d	sourmash_compute_sketch (SRR4053068_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.697	21m 39s	3m 53s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1118	2b/f5ba51	19de64e3-cb20-4f82-85b0-56b3f42d7d36	sourmash_compute_sketch (SRR4053067_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.707	21m 40s	4m 21s	0.0%	3 MB	19.3 MB	7.5 KB	0
1120	46/2fff53	fb1fa025-18d6-47b0-a9e1-2a85fbc112a3	sourmash_compute_sketch (SRR4053069_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.733	21m 41s	5m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1121	61/a49133	47fab15b-ed3c-44fd-965f-f6e9c403260b	sourmash_compute_sketch (SRR4053070_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.909	21m 42s	6m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1123	46/a02b43	e79ff1f5-5c9c-48a8-8f51-04744e6fec33	sourmash_compute_sketch (SRR4053072_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.433	21m 45s	5m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1122	27/45e3c6	f3a84da1-d919-4251-b272-919d97112f70	sourmash_compute_sketch (SRR4053071_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:58.820	21m 42s	4m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1124	48/617daa	81083bcb-663e-46cf-8eee-161b656af8d6	sourmash_compute_sketch (SRR4053073_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.221	21m 43s	3m 53s	0.0%	3 MB	19.3 MB	7.5 KB	0
1125	87/6a4934	d3b83dac-e74a-4275-ad68-44ac9baa53c2	sourmash_compute_sketch (SRR4053074_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.045	21m 42s	6m 18s	0.0%	3 MB	19.3 MB	7.5 KB	0
1127	ed/f88b58	076b661b-a76c-4fde-8e2d-7a3635a6cf3d	sourmash_compute_sketch (SRR4053076_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.336	21m 44s	5m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1126	67/8c189f	6774b46c-d80a-43d7-b871-704e02a6fbf0	sourmash_compute_sketch (SRR4053075_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.305	21m 44s	5m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1128	20/f3ddf7	9d8b53af-3dbb-4001-9238-0db359927edf	sourmash_compute_sketch (SRR4053077_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.613	21m 47s	3m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1129	78/5414d7	5391165d-f13d-4d60-8cb9-b350fe138e4a	sourmash_compute_sketch (SRR4053078_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.096	21m 43s	3m 56s	0.0%	3 MB	19.3 MB	7.5 KB	0
1130	5e/f91e09	cc5184e1-1fd4-4d06-9652-9eaf10f1482a	sourmash_compute_sketch (SRR4053079_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.144	21m 43s	3m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1131	94/ea4cf1	3eb3386d-c6b2-4875-8ed9-12ad538f9707	sourmash_compute_sketch (SRR4053080_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.265	21m 44s	5m 27s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1132	d3/1eab8c	487f7259-e2a3-4e72-b8bf-c159dee13c61	sourmash_compute_sketch (SRR4053081_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.507	21m 46s	3m 54s	0.0%	3 MB	19.3 MB	7.5 KB	0
1133	41/0e9302	03e5d16d-da02-4f46-b2ee-6c8fa767aa9f	sourmash_compute_sketch (SRR4053082_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.371	21m 45s	4m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1134	96/581ff9	f54ad0c0-9d59-4df2-8919-dea28b743baf	sourmash_compute_sketch (SRR4053083_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.306	21m 44s	6m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1135	39/eb8dc8	d0ad883f-085b-4c74-8077-9445e75b5108	sourmash_compute_sketch (SRR4053084_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.433	21m 45s	3m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1136	64/ce537c	13824a77-563c-4444-8c83-b4334f132ea2	sourmash_compute_sketch (SRR4053085_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.528	21m 46s	4m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1137	46/64f005	3942282f-ae59-4bc4-a898-5e2cdaeadd11	sourmash_compute_sketch (SRR4053086_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.576	21m 46s	4m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1139	8d/baf487	c95b2354-e2a3-417b-8c35-e350179b40fb	sourmash_compute_sketch (SRR4053088_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.634	21m 47s	6m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1140	dd/7102f4	80de1823-ba96-4a99-98d2-67d44eb1f485	sourmash_compute_sketch (SRR4053089_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.634	21m 48s	3m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1141	ec/76a8c5	08b0fcc6-156e-4057-8c2b-beba57367dc1	sourmash_compute_sketch (SRR4053090_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.602	21m 47s	4m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1143	85/8110fd	82a81656-4e4f-4f8d-82ce-4737d5d64163	sourmash_compute_sketch (SRR4053092_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.693	21m 48s	3m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1142	86/e42151	a37a1009-b63f-4d85-a1d9-d149df63deae	sourmash_compute_sketch (SRR4053091_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.623	21m 47s	6m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1138	83/bcf18c	af5f04e1-8c07-423a-afda-4ee6536922c9	sourmash_compute_sketch (SRR4053087_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.362	21m 45s	7m 2s	0.0%	3 MB	19.3 MB	7.5 KB	0
1144	23/ea2518	08f97ecb-bea3-4911-9aca-6cea1a0b90c0	sourmash_compute_sketch (SRR4053093_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.771	21m 49s	5m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1145	09/92f6f3	33c9ab20-eabe-492c-9515-d9be9fbc5240	sourmash_compute_sketch (SRR4053094_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.752	21m 49s	3m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1147	0c/25eeb5	13130144-eec7-4c8b-aa06-a18fe716a9e7	sourmash_compute_sketch (SRR4053096_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.688	21m 48s	4m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1146	f4/15a38f	0c807126-5ce8-4959-8988-71a0397f1640	sourmash_compute_sketch (SRR4053095_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.705	21m 49s	5m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1148	68/b4adb4	4d893540-3fd5-4255-9e5e-1c4c1e17efe4	sourmash_compute_sketch (SRR4053097_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.813	21m 49s	5m 17s	0.0%	3 MB	19.3 MB	7.5 KB	0
1149	3a/2855cd	eb71a110-f3b4-4795-94d6-d4a60ef4174b	sourmash_compute_sketch (SRR4053098_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.936	21m 50s	3m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1150	00/a4a64e	886ed620-afb6-4ed1-a3be-9d043f9cd217	sourmash_compute_sketch (SRR4053099_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.996	21m 51s	4m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1152	f4/7caf7d	4c2120d5-ba12-48fd-b261-e90c4b2315d7	sourmash_compute_sketch (SRR4053101_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.906	21m 50s	5m 11s	0.0%	3 MB	19.3 MB	7.5 KB	0
1151	d9/3a56f1	1157ee9c-ce64-4290-bd59-10870c820013	sourmash_compute_sketch (SRR4053100_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.937	21m 50s	6m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1153	44/1291df	7c169cf7-db8f-424c-8860-71de9d076f00	sourmash_compute_sketch (SRR4053102_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:55:59.935	15m 46s	55.2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1154	b4/ad24f1	1d168804-e2b2-40f6-9420-cd78837f95a5	sourmash_compute_sketch (SRR4053103_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.057	21m 51s	4m 35s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1155	e1/a5fc49	82491c4c-3290-48cb-9ae5-2366aef32a83	sourmash_compute_sketch (SRR4053104_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.376	21m 53s	6m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1156	45/b787bd	b0fc9f1a-8696-4f9e-9e38-bae6e04e4888	sourmash_compute_sketch (SRR4053105_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.027	21m 51s	4m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1157	89/d1deca	4352e240-5e17-4973-8037-2fa7694c10be	sourmash_compute_sketch (SRR4053106_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.128	21m 52s	5m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1158	a2/fb09e5	9482b59e-f0f4-40b2-b3fd-68d6008a15a5	sourmash_compute_sketch (SRR4053107_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.150	13m 45s	5.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
1160	c9/7d4ae3	b805a3ca-7aac-4e27-a6db-cdfb6e5d1d07	sourmash_compute_sketch (SRR4053109_pass_molecule-protein_ksize-21_log2sketchsize-14)	CACHED	0	2019-03-11 09:56:00.194	21m 52s	3m 14s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
