task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	rss	vmem	rchar	wchar
758	cb/3b6da2	b3969e09-a447-4e7e-997c-49082e0320ea	sourmash_compute_sketch (SRR4050488_pass)	CACHED	0	2019-03-09 17:59:47.796	28m 1s	5m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
782	fe/13f769	3c6dc41a-d6cb-46a3-bb72-75d74b2c3357	sourmash_compute_sketch (SRR4050512_pass)	CACHED	0	2019-03-09 17:58:33.529	29m 5s	6m 1s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
751	ba/032bdc	7fb0bb57-1fbc-4328-894e-851daa6c395d	sourmash_compute_sketch (SRR4050481_pass)	CACHED	0	2019-03-09 17:58:26.547	29m 11s	3m 45s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
746	5e/ebaeb2	f6a63b00-581f-49f6-81f5-c1ae965d0632	sourmash_compute_sketch (SRR4050476_pass)	CACHED	0	2019-03-09 17:57:54.516	29m 33s	1m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
752	2b/6d06cc	c119b8b5-42ef-4808-802c-a48bf1d0a560	sourmash_compute_sketch (SRR4050482_pass)	CACHED	0	2019-03-09 17:58:50.168	28m 51s	3m 23s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
808	22/2019ab	d9a6bf78-d6e5-44c9-b988-7e25127bccd9	sourmash_compute_sketch (SRR4050538_pass)	CACHED	0	2019-03-09 18:00:14.721	27m 38s	4m 20s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
770	0a/0f9e5c	3dedb2b4-d00c-436c-8d6b-7483a8256758	sourmash_compute_sketch (SRR4050500_pass)	CACHED	0	2019-03-09 17:59:29.850	28m 17s	5m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
672	18/1383bd	95e7d172-e926-402e-8c32-8c12b4e5c989	sourmash_compute_sketch (SRR4053147_pass)	CACHED	0	2019-03-09 17:59:03.084	28m 40s	1m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
803	63/020722	69d0ce4f-c06f-44dd-92ce-bc142667ee12	sourmash_compute_sketch (SRR4050533_pass)	CACHED	0	2019-03-09 18:00:01.899	27m 49s	3m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
780	59/211f90	d4c0cb77-f120-4bfd-9864-ef56dd0df801	sourmash_compute_sketch (SRR4050510_pass)	CACHED	0	2019-03-09 17:58:22.018	29m 14s	4m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
732	75/6fd86a	c738d122-cedc-4bc0-96cc-0c821d7ca836	sourmash_compute_sketch (SRR4053207_pass)	CACHED	0	2019-03-09 17:57:53.892	29m 34s	43.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
816	18/81311f	5b54e6c8-946c-4634-91ca-5e2cd72fe79a	sourmash_compute_sketch (SRR4050546_pass)	CACHED	0	2019-03-09 17:59:09.384	28m 34s	4m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
748	ae/5bb94e	7bd457bc-593e-47ba-98d7-3dc509fc6e2f	sourmash_compute_sketch (SRR4050478_pass)	CACHED	0	2019-03-09 17:59:33.676	28m 14s	2s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
825	68/3296ca	95cef13a-0bd8-48d0-aee5-25b63dd28096	sourmash_compute_sketch (SRR4050555_pass)	CACHED	0	2019-03-09 18:00:47.957	27m 7s	3m 45s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
778	d9/9205b3	44887893-d02a-4047-b9ae-1ebc7f592053	sourmash_compute_sketch (SRR4050508_pass)	CACHED	0	2019-03-09 18:00:35.130	27m 19s	3m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
850	a9/993976	f6efbc26-d6af-4b8f-bd11-15e43a63156e	sourmash_compute_sketch (SRR4050580_pass)	CACHED	0	2019-03-09 17:59:45.245	28m 4s	3m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
775	df/cc089c	e2970d55-ff73-47ae-af43-f254a72ff0ea	sourmash_compute_sketch (SRR4050505_pass)	CACHED	0	2019-03-09 17:58:48.911	28m 52s	25.5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
792	6c/1c8de4	339d6116-b6df-4cc5-a655-de56920e288a	sourmash_compute_sketch (SRR4050522_pass)	CACHED	0	2019-03-09 17:59:00.413	28m 42s	4m 12s	0.0%	3 MB	19.3 MB	7.5 KB	0
799	81/ee3e33	ff6e5f05-a3f1-4800-b0c6-e775246d3c42	sourmash_compute_sketch (SRR4050529_pass)	CACHED	0	2019-03-09 18:00:09.556	27m 42s	2m 44s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
791	31/2b63ad	000a533b-bddf-4952-8932-6dee3e193afe	sourmash_compute_sketch (SRR4050521_pass)	CACHED	0	2019-03-09 17:59:34.980	28m 12s	3m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
760	db/2fbc98	1524ec42-4ee7-4c24-bd4b-be0c27653656	sourmash_compute_sketch (SRR4050490_pass)	CACHED	0	2019-03-09 17:58:17.572	29m 17s	18.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
856	73/b9b8aa	c56cefb3-71a6-4acc-9742-e474a927c062	sourmash_compute_sketch (SRR4050586_pass)	CACHED	0	2019-03-09 18:03:41.999	24m 26s	3m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
879	df/ae1b9a	6ffd8166-c6cb-4401-8e22-92f81fbcb321	sourmash_compute_sketch (SRR4050609_pass)	CACHED	0	2019-03-09 18:04:46.032	23m 27s	24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
826	ec/8cd201	27b5ed3c-b8a7-45b5-89ee-1b765844c19f	sourmash_compute_sketch (SRR4050556_pass)	CACHED	0	2019-03-09 18:01:18.669	26m 38s	2m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
868	85/0711d7	addc0a08-9b58-48c3-ab30-7f34c69ae35e	sourmash_compute_sketch (SRR4050598_pass)	CACHED	0	2019-03-09 18:01:31.530	26m 27s	1m 18s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
819	d9/9b2b17	bcabb4c6-6b38-47eb-914a-33ef7a54d861	sourmash_compute_sketch (SRR4050549_pass)	CACHED	0	2019-03-09 18:01:44.300	26m 15s	4m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
832	f4/0d4da7	a43c474b-2809-4228-b3a2-91e9d4f0f0f8	sourmash_compute_sketch (SRR4050562_pass)	CACHED	0	2019-03-09 18:03:03.683	25m 1s	2.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
806	4a/1393d9	989a1266-8fef-4d68-8fa2-0be35d91001b	sourmash_compute_sketch (SRR4050536_pass)	CACHED	0	2019-03-09 18:02:53.354	25m 11s	6m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
785	6e/f31f4e	d0eab658-9597-43e0-adf5-d57dbd363378	sourmash_compute_sketch (SRR4050515_pass)	CACHED	0	2019-03-09 17:58:42.511	28m 57s	3m 10s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
774	83/8d1cec	4514c11c-ab22-4abc-9e75-2fcb42739986	sourmash_compute_sketch (SRR4050504_pass)	CACHED	0	2019-03-09 17:58:46.321	28m 54s	5m 31s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
837	ab/840258	51cc08ab-1cb2-4080-8952-796d889fef79	sourmash_compute_sketch (SRR4050567_pass)	CACHED	0	2019-03-09 18:03:34.313	24m 33s	4m 14s	0.0%	3 MB	19.3 MB	7.5 KB	0
734	ff/ac0dbc	e0da052a-3bb0-43e5-896c-1d903a0399ec	sourmash_compute_sketch (SRR4053209_pass)	CACHED	0	2019-03-09 17:59:49.054	28m	8m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
830	95/73077f	c5a0ddd8-0cfe-442f-a30c-d245bde6f968	sourmash_compute_sketch (SRR4050560_pass)	CACHED	0	2019-03-09 17:59:31.157	28m 16s	2m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
797	3a/9344fd	574d41a6-70e4-45db-a8b6-c570b646c7a7	sourmash_compute_sketch (SRR4050527_pass)	CACHED	0	2019-03-09 17:59:20.964	28m 24s	4m 32s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
790	1e/67210c	96cae457-3b3c-43e2-8c4b-dab75ccf1541	sourmash_compute_sketch (SRR4050520_pass)	CACHED	0	2019-03-09 17:59:41.425	28m 7s	53.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
839	e9/310fd7	fa14fdb2-a776-4e37-8cac-6440f1aaa1c4	sourmash_compute_sketch (SRR4050569_pass)	CACHED	0	2019-03-09 18:01:10.986	26m 45s	4m 28s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
809	86/3031cf	e19bcf3f-b34e-4792-afd9-5f1047f083c4	sourmash_compute_sketch (SRR4050539_pass)	CACHED	0	2019-03-09 18:00:22.333	27m 31s	10.8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
773	78/fd46b3	9ba310f7-7a08-4335-b9ef-803a98db94af	sourmash_compute_sketch (SRR4050503_pass)	CACHED	0	2019-03-09 18:01:36.642	26m 22s	4m 13s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
869	00/65dfea	0bc58dc9-7a77-450f-9841-b922b6116b86	sourmash_compute_sketch (SRR4050599_pass)	CACHED	0	2019-03-09 18:10:21.402	18m 17s	1m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
855	a9/037a6d	93345a03-8c54-48d7-a7a9-27dcf5a73d13	sourmash_compute_sketch (SRR4050585_pass)	CACHED	0	2019-03-09 18:03:01.076	25m 4s	2m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
854	fe/03969c	56618d6e-19e0-4151-b9eb-b3dda0862f5b	sourmash_compute_sketch (SRR4050584_pass)	CACHED	0	2019-03-09 17:59:13.205	28m 31s	4m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
717	84/96a48b	a552e1e6-5411-42f7-be31-e184751e0804	sourmash_compute_sketch (SRR4053192_pass)	CACHED	0	2019-03-09 18:00:24.901	27m 28s	4m 31s	0.0%	3 MB	19.3 MB	7.5 KB	0
824	47/381d36	c58403b8-8bbc-4c6e-a3e7-38c226234613	sourmash_compute_sketch (SRR4050554_pass)	CACHED	0	2019-03-09 18:00:19.752	27m 33s	3m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
846	5f/c7abde	9a66f074-cdb4-4664-9d0a-c4c39dc1b380	sourmash_compute_sketch (SRR4050576_pass)	CACHED	0	2019-03-09 18:08:49.286	19m 42s	1m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
851	ff/dc8944	3eedae8e-cae5-41bd-b14d-d3ca16f379e9	sourmash_compute_sketch (SRR4050581_pass)	CACHED	0	2019-03-09 18:02:14.966	25m 47s	4m 46s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
838	01/6bb40e	23ea0199-82b5-44fd-9e5f-fe4d0c268c05	sourmash_compute_sketch (SRR4050568_pass)	CACHED	0	2019-03-09 17:59:23.454	28m 22s	3m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
820	0c/618699	8146fe29-ea20-41eb-978e-75f3fe6dfe24	sourmash_compute_sketch (SRR4050550_pass)	CACHED	0	2019-03-09 18:01:03.278	26m 53s	5m 39s	0.0%	3 MB	19.3 MB	7.5 KB	0
835	47/2b1364	5f12e7ac-b234-4dce-83c5-19d7a93fda2a	sourmash_compute_sketch (SRR4050565_pass)	CACHED	0	2019-03-09 18:01:41.692	26m 17s	4m 29s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
862	52/2f5a50	b5f06e3b-fc4f-46a4-90a9-b0056810f080	sourmash_compute_sketch (SRR4050592_pass)	CACHED	0	2019-03-09 18:03:26.768	24m 40s	3m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
823	59/385207	be5bbfc1-dbe9-4046-83a4-b63eade61dc6	sourmash_compute_sketch (SRR4050553_pass)	CACHED	0	2019-03-09 18:02:48.235	25m 16s	3m 9s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
863	78/0c9d4b	e173562b-9851-40d0-bb74-bdeea6c6e18a	sourmash_compute_sketch (SRR4050593_pass)	CACHED	0	2019-03-09 18:01:46.791	26m 13s	2m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
818	ad/065cb1	3e66cab9-52f3-4594-9904-c5919e5cab81	sourmash_compute_sketch (SRR4050548_pass)	CACHED	0	2019-03-09 17:59:01.711	28m 41s	3m 43s	0.0%	3 MB	19.3 MB	7.5 KB	0
783	15/4556cf	555453e5-05d4-4e88-9d9a-59c2b59a250a	sourmash_compute_sketch (SRR4050513_pass)	CACHED	0	2019-03-09 18:00:55.612	27m	3m 59s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
844	61/db1712	80e41b43-e0cd-4309-ae53-7530a00be2f8	sourmash_compute_sketch (SRR4050574_pass)	CACHED	0	2019-03-09 17:59:43.958	28m 5s	2m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
812	ed/25dbfc	ef33319a-d7bc-4ac1-bb37-2d7f1d1da699	sourmash_compute_sketch (SRR4050542_pass)	CACHED	0	2019-03-09 18:03:13.936	24m 52s	6m 5s	0.0%	2.9 MB	19.3 MB	7.5 KB	0
804	69/64af6c	37a18407-e90c-4593-a4fd-6b2d689f1294	sourmash_compute_sketch (SRR4050534_pass)	CACHED	0	2019-03-09 18:00:04.517	27m 47s	2m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
873	04/a30b97	64bf6d96-0b12-44af-bbc2-59355403f8e7	sourmash_compute_sketch (SRR4050603_pass)	CACHED	0	2019-03-09 18:00:06.956	27m 45s	4m 12s	0.0%	3 MB	19.3 MB	7.5 KB	0
845	81/d946fb	0a1cafd8-4adf-4393-a149-8b4ab355d34d	sourmash_compute_sketch (SRR4050575_pass)	CACHED	0	2019-03-09 18:02:38.011	25m 25s	3m 42s	0.0%	3 MB	19.3 MB	7.5 KB	0
761	8d/42f347	49a6f6c7-f921-4821-a9b2-b6c4d1bea3e5	sourmash_compute_sketch (SRR4050491_pass)	CACHED	0	2019-03-09 17:58:20.069	29m 15s	2m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
859	9b/a1ce8c	ed5d190b-c7c5-4270-857d-76c09cd30022	sourmash_compute_sketch (SRR4050589_pass)	CACHED	0	2019-03-09 18:00:42.834	27m 12s	3m 40s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
822	1b/a26b5c	4ed1a739-f23f-47ec-b7d4-c87c4e3493ee	sourmash_compute_sketch (SRR4050552_pass)	CACHED	0	2019-03-09 18:02:30.334	25m 32s	37s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
852	07/5d4a38	d6cabfd8-cdf6-4de5-8274-17daeed29ed6	sourmash_compute_sketch (SRR4050582_pass)	CACHED	0	2019-03-09 18:02:02.249	25m 58s	56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
878	71/13bf88	2e70ba72-19c8-4347-933e-88ff3cfc38fb	sourmash_compute_sketch (SRR4050608_pass)	CACHED	0	2019-03-09 17:59:56.725	27m 54s	3m 23s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
841	67/d877f0	5a9e130c-1546-4466-b00d-dd77a9d7532b	sourmash_compute_sketch (SRR4050571_pass)	CACHED	0	2019-03-09 18:00:53.082	27m 2s	3m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
800	9a/404ec9	14be0b82-f7af-4068-ac5f-0a89883766a0	sourmash_compute_sketch (SRR4050530_pass)	CACHED	0	2019-03-09 18:05:21.870	22m 54s	3m 8s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
805	b9/6983ea	23781f4d-a74b-4de2-9e53-02bbe6117cf9	sourmash_compute_sketch (SRR4050535_pass)	CACHED	0	2019-03-09 17:59:55.438	27m 55s	5m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
847	bc/71875a	3c56b52f-ccd4-4a02-9c39-dc1643f1b97c	sourmash_compute_sketch (SRR4050577_pass)	CACHED	0	2019-03-09 17:59:52.933	27m 57s	3m 25s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
871	87/177fcd	3e26b4e2-f64b-4455-9853-f58969bef079	sourmash_compute_sketch (SRR4050601_pass)	CACHED	0	2019-03-09 17:59:50.327	27m 59s	3m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
798	00/729ef3	d980bad9-0189-4237-80e3-e2885f89e7a9	sourmash_compute_sketch (SRR4050528_pass)	CACHED	0	2019-03-09 17:58:21.356	29m 14s	3m 27s	0.0%	2.9 MB	19.3 MB	7.5 KB	0
883	63/6d3317	4d1aa04e-6990-4875-b31a-6dd5f7d30819	sourmash_compute_sketch (SRR4050613_pass)	CACHED	0	2019-03-09 17:59:59.284	27m 51s	3m 21s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
821	9e/7426d4	0c3db32d-9b15-4e76-92b9-f22f2d0b0afc	sourmash_compute_sketch (SRR4050551_pass)	CACHED	0	2019-03-09 18:02:35.434	25m 28s	14.6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
795	03/fc4ce4	05fad170-0c67-4396-bdb5-681137c29254	sourmash_compute_sketch (SRR4050525_pass)	CACHED	0	2019-03-09 17:59:04.302	28m 39s	3m 39s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
779	6a/16031e	f325b1fd-3e2a-46bd-bb85-b451dc0e2f20	sourmash_compute_sketch (SRR4050509_pass)	CACHED	0	2019-03-09 17:59:58.002	27m 52s	3m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
860	8e/13a396	1af55272-1afe-48d0-ab26-d21ee1684ef1	sourmash_compute_sketch (SRR4050590_pass)	CACHED	0	2019-03-09 18:02:09.848	25m 51s	3m 42s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
829	2f/e75d1a	1ade7964-3eb0-49d9-b72d-e7b11441e8ec	sourmash_compute_sketch (SRR4050559_pass)	CACHED	0	2019-03-09 18:02:56.074	25m 8s	3m 24s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
836	7e/3da26a	187eb8a5-b000-461b-af77-9021cc8b44b2	sourmash_compute_sketch (SRR4050566_pass)	CACHED	0	2019-03-09 18:02:12.447	25m 49s	5m 26s	0.0%	3 MB	19.3 MB	7.5 KB	0
840	9d/6f3c3b	7f0eb536-7a9a-492e-8271-faa24a202526	sourmash_compute_sketch (SRR4050570_pass)	CACHED	0	2019-03-09 18:05:24.412	22m 52s	1m 58s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
870	ae/c8391d	00b83c73-89a7-4b15-9b35-5cd63d0a8d97	sourmash_compute_sketch (SRR4050600_pass)	CACHED	0	2019-03-09 17:59:24.710	28m 21s	3m 36s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
890	82/2e4c2e	75418044-5e79-408f-98e6-389f4f0c1454	sourmash_compute_sketch (SRR4050620_pass)	CACHED	0	2019-03-09 18:08:59.436	19m 33s	1m 48s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
827	8e/a1ebad	68f444c5-ea0b-448c-b361-96e1ea3762dd	sourmash_compute_sketch (SRR4050557_pass)	CACHED	0	2019-03-09 17:59:37.761	28m 10s	2m 38s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
796	dc/815389	b6ba42be-390c-4f88-9cae-df9afa4c825f	sourmash_compute_sketch (SRR4050526_pass)	CACHED	0	2019-03-09 18:00:29.991	27m 23s	4m 17s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
833	c4/355039	204bbee3-4baf-4311-a0e7-a4c1daa3442f	sourmash_compute_sketch (SRR4050563_pass)	CACHED	0	2019-03-09 18:05:47.662	22m 30s	2m 34s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
905	c3/941a30	b50cedea-5b7a-454d-9d9e-84bd4bb8cc34	sourmash_compute_sketch (SRR4050635_pass)	CACHED	0	2019-03-09 18:07:14.534	21m 10s	2m 6s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
872	76/bb6c13	b5bdfa97-503b-463e-9446-4aa81d5c4d2e	sourmash_compute_sketch (SRR4050602_pass)	CACHED	0	2019-03-09 18:05:34.664	22m 42s	2m 59s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
817	10/b27621	6178d228-b70d-4fb3-8226-728075e640ef	sourmash_compute_sketch (SRR4050547_pass)	CACHED	0	2019-03-09 18:00:00.564	27m 50s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
885	ac/bfcb38	b88b1246-e84f-457f-bbd3-bd25a10b0687	sourmash_compute_sketch (SRR4050615_pass)	CACHED	0	2019-03-09 18:04:38.318	23m 34s	2m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
875	4b/683f53	c3bbe2ed-a443-4484-90f9-a76e6d870b34	sourmash_compute_sketch (SRR4050605_pass)	CACHED	0	2019-03-09 17:59:54.213	27m 56s	3m 51s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
874	b6/5bafda	8efb6462-74eb-4f7d-a63f-48441ed4a240	sourmash_compute_sketch (SRR4050604_pass)	CACHED	0	2019-03-09 18:01:21.205	26m 36s	1m	0.0%	3.1 MB	19.3 MB	7.5 KB	0
813	63/aa6523	4224d1f0-06fe-43bc-a28c-8e40019a5f41	sourmash_compute_sketch (SRR4050543_pass)	CACHED	0	2019-03-09 18:04:30.750	23m 41s	1m 46s	0.0%	3 MB	19.3 MB	7.5 KB	0
843	0a/50efd1	86626da5-0081-4f45-b2be-e8b5c72f541f	sourmash_compute_sketch (SRR4050573_pass)	CACHED	0	2019-03-09 18:02:27.782	25m 35s	3m 56s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
828	84/c9e722	9d662529-384b-4f2a-ad4e-062c28855787	sourmash_compute_sketch (SRR4050558_pass)	CACHED	0	2019-03-09 18:00:03.203	27m 48s	5m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
842	34/de4cfc	63a61e7b-5051-4010-b58a-17cb1a1ea1c4	sourmash_compute_sketch (SRR4050572_pass)	CACHED	0	2019-03-09 18:05:52.635	22m 25s	4m 9s	0.0%	3 MB	19.3 MB	7.5 KB	0
904	c9/5bed45	36d16ea1-1525-4596-a19c-cd2994d914a1	sourmash_compute_sketch (SRR4050634_pass)	CACHED	0	2019-03-09 18:04:17.868	23m 53s	2m 29s	0.0%	3 MB	19.3 MB	7.5 KB	0
865	fc/df56ee	be5db510-3839-421c-8243-8c0d82ce45b1	sourmash_compute_sketch (SRR4050595_pass)	CACHED	0	2019-03-09 18:01:39.170	26m 20s	3m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
899	c7/12f7c7	3b913f4a-d765-4178-986e-c996e1ae9f21	sourmash_compute_sketch (SRR4050629_pass)	CACHED	0	2019-03-09 18:04:07.701	24m 2s	41.3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
867	dc/81a6e7	fc147373-a4b3-4f73-9150-5a6012045ab1	sourmash_compute_sketch (SRR4050597_pass)	CACHED	0	2019-03-09 18:05:57.685	22m 21s	46.7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
882	ab/fafcd2	4820cf07-b81c-48dc-83f4-401d9872f927	sourmash_compute_sketch (SRR4050612_pass)	CACHED	0	2019-03-09 18:03:44.559	24m 24s	2m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
864	fb/1148ea	0abfc5b7-df5b-44d5-b342-1ee739852f2c	sourmash_compute_sketch (SRR4050594_pass)	CACHED	0	2019-03-09 18:01:23.768	26m 34s	3m 55s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
853	b4/6b70df	49785621-6798-40cd-8400-eb559a4e4d83	sourmash_compute_sketch (SRR4050583_pass)	CACHED	0	2019-03-09 18:05:37.191	22m 40s	3m 47s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
866	a8/925552	7f121121-5c78-4c09-8549-0273cf809b2c	sourmash_compute_sketch (SRR4050596_pass)	CACHED	0	2019-03-09 18:04:53.710	23m 20s	3m 3s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
889	2c/a7de11	2905f532-c01b-4a9f-9d5e-33a19a517793	sourmash_compute_sketch (SRR4050619_pass)	CACHED	0	2019-03-09 18:02:40.601	25m 23s	3m 54s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
877	01/2dde23	2919c1c9-0df5-43c4-b5ea-5e8c63943bb8	sourmash_compute_sketch (SRR4050607_pass)	CACHED	0	2019-03-09 18:03:31.770	24m 35s	3m 5s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
815	c0/e0dd86	dc873dfb-65e0-4748-9aca-ae70a791a6f7	sourmash_compute_sketch (SRR4050545_pass)	CACHED	0	2019-03-09 18:00:58.171	26m 57s	2m 50s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
911	a5/a1dc5a	169d358c-7e62-45be-a27d-ed3670e074f9	sourmash_compute_sketch (SRR4050641_pass)	CACHED	0	2019-03-09 18:07:17.037	21m 7s	2m 16s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
886	b4/3c167c	c1d54c63-42a5-4c18-98c7-b8030110976f	sourmash_compute_sketch (SRR4050616_pass)	CACHED	0	2019-03-09 18:02:50.818	25m 13s	4m 12s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
908	86/42ef78	81b003ff-07ca-452b-9933-c168fb77a018	sourmash_compute_sketch (SRR4050638_pass)	CACHED	0	2019-03-09 18:07:29.851	20m 55s	1.4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
934	81/48f047	9b361ff2-a046-4b10-a83f-3b5bd3c3c85b	sourmash_compute_sketch (SRR4050664_pass)	CACHED	0	2019-03-09 18:04:40.981	23m 32s	2m 59s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
848	25/9ae9bf	f9db8c8e-122b-491c-ac4b-3c822cff648b	sourmash_compute_sketch (SRR4050578_pass)	CACHED	0	2019-03-09 18:01:26.326	26m 31s	1m 52s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
906	6e/79d7cf	dbe7e6ec-d6ec-4916-b7b8-5a4d5afbaa60	sourmash_compute_sketch (SRR4050636_pass)	CACHED	0	2019-03-09 18:03:47.241	24m 21s	1m 53s	0.0%	3 MB	19.3 MB	7.5 KB	0
919	4e/ffb166	8bcd1dce-1ca7-4d00-9496-6044e2374b02	sourmash_compute_sketch (SRR4050649_pass)	CACHED	0	2019-03-09 18:04:43.438	23m 29s	1m 41s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
901	6c/c22db5	9349d9d0-0d70-4356-86cf-bc3c0d651d6e	sourmash_compute_sketch (SRR4050631_pass)	CACHED	0	2019-03-09 18:05:27.037	22m 49s	2m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
893	7b/ffa0dd	e001fedf-5f88-4cd6-8e22-e7f330bc3580	sourmash_compute_sketch (SRR4050623_pass)	CACHED	0	2019-03-09 18:07:32.408	20m 53s	3m 22s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
918	7e/7386d6	cc6ee51a-9800-4402-bd3e-3344bf9761c5	sourmash_compute_sketch (SRR4050648_pass)	CACHED	0	2019-03-09 18:06:25.865	21m 55s	3m 7s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
811	bc/009122	27b8847c-14f7-4a09-9151-fa6231b88a2a	sourmash_compute_sketch (SRR4050541_pass)	CACHED	0	2019-03-09 18:01:34.022	26m 24s	3m 4s	0.0%	3.1 MB	19.3 MB	7.5 KB	0
